Name,Description,Image Link,Price,Rating,Name of store or merchat
"Realme C25S 4/128 GB Garansi Resmi 4 GB 128 GB Grey Blue - Non Bundle, Blue","Untuk Produk Xiaomi, Vivo, Realme, Oppo kami repack semua yaa, hanya untuk aktivasi, selebihnya dijamin tidak ada yang ditukar/ganti

Tersedia juga aksesoris kompatible dengan produk ini:
Anti Gores: https://www.tokopedia.com/distriponsel/anti-gores-jelly-tempered-glass-hydrogel-xiaomi-samsung-vivo-oppo-real
TWS: https://www.tokopedia.com/distriponsel/realme-buds-air-pro-garansi-resmi-realme-original-realme-tws
Powerbank: https://www.tokopedia.com/distriponsel/realme-powerbank-power-bank-2i-10000mah-quick-charge-dual-output

Packing yang lebih aman (Opsional, untuk standar packing kami sudah memakai bubble wrap) :
Ekstra Bubble: https://www.tokopedia.com/distriponsel/ekstra-bubble-wrap-untuk-packing
Packing Kayu: https://www.tokopedia.com/distriponsel/packing-kayu-untuk-handphone


Mengenai varian:
Non Bundle = Tidak dapat bonus yang seperti digambar
Bundle Headset = Dapat bonus Realme Buds Classic
Bundle Powerbank = Dapat bonus Realme Powerbank 2i
Bundle Hydrogel = Dapat bonus Anti Gores Hydrogel
Bundle Lengkap = Dapat semua bonus yang disebutkan diatas

Tersedia warna:
Grey


DISPLAY Type IPS LCD, 480 nits (typ), 570 nits (peak)
Size 6.5 inches, 102.0 cm2 (~81.7% screen-to-body ratio)
Resolution 720 x 1600 pixels, 20:9 ratio (~270 ppi density)
PLATFORM OS Android 11, Realme UI 2.0
Chipset MediaTek Helio G85 (12nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G52 MC2
MEMORY Card slot microSDXC (dedicated slot)
Internal 64GB 4GB RAM, 128GB 4GB RAM
eMMC 5.1
MAIN CAMERA Triple 48 MP, f/1.8, 26mm (wide), PDAF (International model)
or
13 MP, f/2.2, 26mm (wide), 1/3.06"", 1.12µm, PDAF (India model)
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
Features LED flash, HDR, panorama
Video 1080p@30/60fps
SELFIE CAMERA Single 8 MP, f/2.0, 26mm (wide), 1/4.0"", 1.12µm
Features HDR, panorama
Video 1080p@30fps",https://images.tokopedia.net/img/cache/500-square/hDjmkQ/2021/12/9/138db0fa-e0ee-4b2d-9661-eeced296a6fb.jpg.webp?ect=4g,Rp1.955.000,4.8,Distributor Ponsel
OPPO F9 6/128 gb - Merah,"WELCOME TO GLORIAPONSEL ✨💜
BIASAKAN MEMBACA DESKRIPSI SEBELUM MEMBELI , ORDER = SETUJU ❗❗

• SEMUA PRODUK YANG ADA DI ETALASE READY , BARU DAN SEGEL
• GARANSI BISA 1 TAHUN ++
• JIKA ADA KENDALA MASALAH APAPUN ATAU INGIN MELAKUKAN RETUR BISA CHAT DAHULU SEBELUM MEMBERIKAN ULASAN NEGATIF AKAN DI RESPON DENGAN BAIK
• ADA KEKURANGAN BISA MINTA SAMA ADMIN DENGAN BAIK PASTI DIKASIH ^^
• REVIEW NEGATIF ATAU BINTANG DI BAWAH 5 ( GARANSI HANGUS TANPA PENGECUALIAN )
• DIBONGKAR ATAU DI SERVICE TEMPAT LAIN ( GARANSI HANGUS TANPA PENGECUALIAN )
• HANYA MENERIMA RETUR ( BUKAN REFUND DANA )
• REFUND HANYA AKAN KAMI SETUJUI JIKA ADA MASALAH TERTENTU DENGAN PERSETUJUAN KEDUA BELAH PIHAK

KELENGKAPAN :
• HANDPHONE - DUS HANDPHONE - CHARGER - HEADSET
• FREE ANTI GORES & JELLY CASE ( RANDOM ! TIDAK SEMUA CUSTOMER DAPET )
• TIDAK ADA KARTU GARANSI ( KARNA GARANSI DISTRIBUTOR )


SPESIFIKASI OPPO F9 6/128GB :
• JARINGAN SELULER : GSM / HSPA / LTE
• SIM CARD : 2 ( NANO )
• DIMENSI : 156.7 x 74 x 8 MM
• BERAT : 169G
• JENIS LAYAR : IPS LCD
• UKURAN : 6.3 INCH
• RESOLUSI : 1080 x 2340 PIXELS , 19.5:9 RATIO ( 409 PPI DENSITY )
• PROTEKSI : CORNING GORILLA GLASS 6
• CHIPSET : MEDIATEK MT6771 HELIO P60 ( 12 NM )
• CPU : OCTA CORE ( 4 X 2.0 GHZ CORTEX A73 & 4 X 2.0 GHZ CORTEX A53 )
• GPU : MALI - G72 MP3
• MEMORI : 6 / 128
• KAMERA UTAMA : 16 MP ( FITUR F/1.8 , 1/3.1 , 1.0 , PDAF , 2 MP F/2.4 DEPTH , LED , HDR , PANORAMA )
• KAMERA SELFIE : 25MP ( FITUR F/2.0 , 26MM WIDE 1/2.8 )
• VIDEO : 1080P@30FPS
• BATRE : NON REMOVABLE ( LI-PO 3500 MAH )
• FINGERPRINT

GARANSI TIDAK BERLAKU APABILA :
• BARANG SUDAH DI BONGKAR ( TIDAK BERSEGEL )
• SUDAH PERNAH DI SERVICE DI TEMPAT LAIN
• HUMAN ERROR ( JATUH , TERBAKAR ATAU KENA AIR )
• REVIEW NEGATIF ATAU BINTANG DI BAWAH 5 ( GARANSI HANGUS )

WELCOME RESELLER & DROPSHIPPER ✨💜

#OPPO #OPPOF9 #OPPOF9JAKARTA #F9 #OPPOF9BARU #HANDPHONE #HANDPHONEOPPO #HPOPPO",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/10/17/177baa02-17fa-4c8e-a7ba-7ec4e05777b1.jpg.webp?ect=4g,Rp1.169.000,4.6,Gloriaponsel
"iPhone XR SECOND - Black, 64 gb","SELAMAT DATANG DI KEY PHONE CELLULAR
Harap menanyakan Stok terlebih dahulu

iPhone XR Second Original
EX Inter / Bekas Internasional USA/AUS/JA
Unit Batangan, jika mau fullset tambah kotak saat order

Bisa dipakai di semua jaringan / All Provider Indonesia
Kondisi Mesin Normal
Kondisi Unit Mulus (90-95%)
Skor 3utools hijau semua
iCloud bebas Reset, langsung login Apple ID
Battery Health 85% ke atas
Sebelum dikirim, kami akan melakukan QC (Quality Check) untuk mengurangi resiko Retur

GARANSI TOKO 1 MINGGU
Syarat dan Ketentuan Garansi:
- Unit wajib memiliki segel yang utuh seperti yang dikirim
- Barang yang di retur harus dalam keadaan fisik bagus (seperti yang diterima) dan segel utuh (tidak rusak).
- Ongkos kirim & retur sepenuhnya di tanggung oleh pembeli
- Garansi tidak berlaku (VOID) jika Unit rusak karena kesalahan pengguna (human error), unit jatuh, terkena cairan, atau segel rusak/hilang/sobek
Silahkan chat kami untuk info lebih jelas.

Barang Sudah Di beli Tidak Dapat Di Kembalikan / Batal
SELAMAT BERBELANJA",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/2/2/48f5b355-b6b6-4d2f-ae16-52314847a4b0.jpg.webp?ect=4g,Rp3.800.000,4.9,KEY PHONE CELLULAR
Apple iPhone 12 128GB - Garansi Resmi iBox Apple Indonesia - Hijau,"Garansi Resmi Apple indonesia iBox 1 Tahun

100% Original Baru dan Segel Asli Apple (Greenpeel)

Imei Terdaftar Resmi di Kemenperin

Isi Kotak :
• iPhone dengan iOS 14.
• Kabel USB-C ke Lightning.
• Buku Manual dan Dokumentasi lain.

Poin-poin fitur
• Layar Super Retina XDR 6,1 inci (1)
• Ceramic Shield, lebih tangguh dari kaca ponsel pintar mana pun
• Chip A14 Bionic, chip paling cepat yang pernah ada di ponsel pintar
• Sistem kamera ganda canggih dengan kamera Ultra Wide dan Wide 12 MP;  mode Malam, Deep Fusion,
Smart HDR 3, perekaman HDR 4K Dolby Vision
• Kamera depan TrueDepth 12 MP dengan mode Malam, perekaman HDR 4K Dolby Vision
• Level ketahanan air IP68 terdepan di industri(4)
• Mendukung aksesori MagSafe untuk kemudahan pemasangan dan pengisian daya nirkabel yang lebih cepat(3)
• iOS 14 dengan widget yang didesain ulang di Layar Home, Perpustakaan App yang sepenuhnya baru, Cuplikan App, dan banyak lagi",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/12/18/ebc67dff-0fd4-4961-b1df-cccadd4e2b31.jpg.webp?ect=4g,Rp12.349.000,5,Universe Store
"iphone 11 64gb 128gb 256gb Second Fulset EX inter Kondisi Mulus - 64GB, Wrn Rkomen Admn","(Baca Sampai Selesai)

Selamat datang di Kino Phone Cell
Dapatkan Cashback, Kode Voucer Bisa cek DiStory Highlight lG kinophonecell.id

*Sinyal ALL Oprator GARANSI SINYAL ON SELAMANYA
*Profesional Telah Berjualan Sejak Tahun 2008 & Online Shop Sejak 2015
*Kami Pasti Quality Check Sebelum Mengirimkan Pesanan

>Pertanyaan yg Sering Ditanyakan : kinophonecell id
1. 3utools : HIJAU SEMUA
2. Region : Amerika USA LA, JA, ENG, AU, CH (Bisa Silent Cam)
3. Face ID/Fingger Scan: ON
4. TrueTone : ON
5. Battery Health : Kondisi 90%+
6. Request BH 100% : BISA, Langsung Tanya Admin Caranya

>Kondisi HP (ORI)
- Produk Second Apple Asli
- Garansi Ex Internasional
- Fungsi NO MINUS Siap Pakai
- Fisik Mulus Terawat 97%-99%
- Battery Health Normal 90%+
- LCD ORI, Casing ORI
- iCloud Aman
- Sinyal Aman Garansi Selamanya

>Kelengkapan Fulset (OEM)
- Charger
- Kabel
- Dus Box + Imei Sesuai HP
- Headset(Koneksi “Bluetooth)
Aksesoris OEM TIDAK GARANSI*
Disarankan Beli yg ORI (Chat admin untuk Link Charger ORI)

>Ketentuan GARANSI (1 Minggu)
-Wajib Segel Garansi Utuh Tidak Rusak / Lepas
-Jangan Terkena Air
-Jangan Terjatuh : Retak , Pecah
-Jangan Dibongkar / Service Sendiri
-Tidak Lock iCloud (Log Out Sebelum Retur)
-Ongkir Retur ditanggung Pembeli

*Mohon Tidak Bad Review = Garansi Hangus. Mari saling mendukung transaksi & tidak saling merugikan. Retur Pasti diproses hingga selesai.
*Bila Produk sudah sampai : Test Fungsi Keseluruhan Sebelum Selesaikan Transaksi
*Jika Temukan Kendala Klik Sistem returnya pilihan Komplain / Pengembalian
*Pastikan Lalukan Vidio Unboxing Tanpa jeda Sebagai bukti kekurangan isi pesanan

Dapatkan Cashback, Kode Voucer Bisa cek DiStory Highlight kinophonecell. id
.
(lG) : kinophonecell id
(Orange)xSHP: kinophonecell
(Red)xBKL : kino phone cell
(Green)xTPD : Kino Phone Cell

Wellcome Dropshiper Dan Reseller “Follow” & DM untuk mendapat update Voucer Dan harga Terbaru
Terimakasih Sudah mampir",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/16/bec4d938-8dd5-40b7-981d-228516ed54e5.png.webp?ect=4g,Rp5.450.000,4.9,kino phone cell
"Samsung Galaxy Z Flip 3 5G 8GB 128GB/256GB Garansi Resmi SEIN - Hitam, 128GB","- Processor : Snapdragon 888
- Main : ""6.7"""" Dynamic AMOLED 2X, Infinity-O Display""
- Cover : 1.9"" Super AMOLED
- Rear Camera Resolution : ""(Ultra Wide) 12.0 MP, (Wide) 12.0 MP""
- Front Camera Resolution : 10.0 MP
- Cover Camera Resolution : -
- Video Resolution : UHD 4K (3840 x 2160) @60fps
- RAM : 8GB
- ROM : 128GB
- Network Type : 5G
- Unfolded : 166 x 72.2 x 6.9 mm
- Folded : 86.4 x 72.2 x 6.9 mm
- Weight : 183 g
- Battery Capacity : 3.300 mAh
- Water Resistance : IPx8",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/1/81fc4025-1449-4331-9d24-19786848a988.jpg.webp?ect=4g,Rp12.900.000,5,LJS OFFICIAL
Xiaomi Redmi 9C 4/64 GB 4GB 64GB GARANSI RESMI XIAOMI INDONESIA - 3/32GB,"NEW Xiaomi Redmi 9C 4GB 64gb GARANSI RESMI XIAOMI INDONESIA

DIJAMIN ORIGINAL 100% DAN NO REPAKCING, Tersegel WRAP plastik dari OFFICIAL XIAOMI INDONESIA ASLI, Garansi Resmi OFFICIAL XIAOMI Indonesia 24 BULAN / 2 Tahun Dan IMEI Pasti TERDAFTAR DI Kominfo, Bukan barang dari luar negeri, Made In Indonesia

FREE PACKING DUS + BUBLE WRAP KEMANA PUN TUJUAN NYA, SILAHKAN TAMBAHKAN DI NOTE


READY STOK WARNA :
# GREY MIDNIGHT READY tidak banyak
# BLUE TWILIGHT READY tidak banyak
# ORANGE SUNRISE Ready TANYA Dulu

HARAP KONFIRMASI KETERSEDIAAN BARANG SEBELUM MELAKUKAN PEMESANAN
KARENA Kami tidak hanya menjual di 1 market place ada kemungkinan stock berubah2 dan
Silahkan bertanya kalau ingin membeli di market place Orange atau Merah

Pelayanan & Pengiriman Kami Bisa Kapan Saja Setiap Saat~

catatan:
Xiaomi Samsung saat ini memakai sistem aktivasi garansi elektronik. Kartu/sim card dimasukkan dan hp dinyalakan, otomatis connect ke internet dan imei unit tercatat di server xiaomi dan aktif garansinya.
Untuk tipe-tipe baru saat ini sudah tidak disertakan lembaran kartu garansi fisik seperti di produk-produk sebelumnya, jadi harap dimengerti ya. Dan Claim Garansi hanya membawa HPnya saja nanti IMEI dari Hp anda di scan oleh pihak Service Center.

Deskripsi HP = gsmarena redmi 9C / CEK GAMBAR + VIDEO",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/5/20/350ad527-fea2-484f-858c-d03b5a957632.jpg.webp?ect=4g,Rp1.419.000,5,ZeiL Store
"Iphone 11 64GB second ori 100%/fullset Like new /mulus 99~100% - IPHONE 11 64GB, red","

Iphone 11 64gb 128GB
Resmi internasional
Fullset
kondisi mulus 99~100%
battery Health up 90
di jamin 100% original
di jamin bukan rekondisi atau refurbish
icloud kosong bebas reset dan update
garansi 1 bulan

NB : APABILA KASIH RATE BINTANG 1 DAN SEGEL RUSAK HUMAN EROR GARANSI VOID / TIDAK BERLAKU
UNTUK PROSES RETUR MAX 7HARI KERJA , MEMBELI = SETUJU DENGAN PERATURAN TOKO KAMI",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/5/20/65d4201f-e233-41a3-870c-5c4fc7c45b74.png.webp?ect=4g,Rp5.400.000,4.9,yunishop00
Huawei FreeLace Garansi Resmi - Hitam,"Garansi Toko 1 Bulan Ganti Baru
100% Original Baru dan Segel

Extra Bubble
https://tokopedia.com/mnmphone/biaya-packing-tambahan-bubble-warp

=================================================================

Charging Time

Penggunaan 4 jam dengan mengisi daya 5 menit *

* Data berasal dari Huawei Labs dan merupakan hasil uji volume sedang. Waktu aktual bervariasi tergantung pada volume, sumber, lingkungan dan kebiasaan penggunaan.
Weight

Sekitar 27 g

* Ukuran produk, berat produk, dan spesifikasi terkait hanya nilai teoritis. Pengukuran aktual antara masing-masing produk dapat bervariasi. Semua spesifikasi tergantung pada produk yang sebenarnya.
Battery

120 mAh

*Nilai standar. Kapasitas aktual dapat sedikit berbeda.
Kapasitas ini adalah kapasitas nominal baterai. Kapasitas baterai aktual untuk setiap ponsel mungkin sedikit di atas atau di bawah kapasitas baterai nominal.
Material

Kabel Memori + Rongga Logam + Silikon Cair
Dimensions

Panjang kabel: 788 mm; Panjang total: 837 mm
Driver

⌀9,2 mm dynamic
Playtime

Penggunaan 18 jam dengan sekali pengisian *

* Data berasal dari Huawei Labs dan merupakan hasil uji volume sedang. Waktu aktual bervariasi tergantung pada volume, sumber, lingkungan dan kebiasaan penggunaan.
Form Factor

In ear / Nirkabel / Bluetooth
Pasang & Sambungkan

Setelah dipasang ke port Tipe-C, proses ini akan menyelesaikan seluruh proses penyambungan. **

** Ini akan tersedia setelah HOTA, sementara Huawei EMUI9.1 atau versi yang lebih baru dengan Bluetooth pada smartphone diperlukan.
Pasang & Isi Daya

Ini bisa diisi ulang oleh ponsel Anda kapan saja di mana saja ***

** Ini akan tersedia setelah HOTA, sedangkan Huawei EMUI9.1 atau versi yang lebih baru dengan smartphone Bluetooth diperlukan.
Voice Assistant

Ya
Kompatibilitas Bluetooth

5,0
Water Resistant

IPX5
Magnetic Switch

Ya
Tombol

Multi Fungsi / Power / Volume
Dalam Kemasan

Earphone / kabel pengisian tipe USB-C / Panduan Mulai Cepat / Eartips dengan enam opsi ukuran",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/1/11/858228c6-b211-4eaf-b0bd-18b445a0a207.jpg.webp?ect=4g,Rp210.000,5,MnM Phone
XIAOMI REDMI NOTE 10 PRO RAM 8/128GB GARANSI RESMI TERMURAH - Bronze,"Fitur :
Display : 6.67 AMOLED, 120Hz, HDR10, 450 nits (typ), 1200 nits (peak)
OS : Android 11, MIUI 12
Chipset : Qualcomm SM7150 Snapdragon 732G (8 nm)
Main Camera : 108+8+5+2MP
Selfie Camera : 16MP
Sensors : Fingerprint (side-mounted), accelerometer, gyro, proximity, compass
Battery : Li-Po 5020 mAh, non-removable
",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/9/4848f9c6-d228-4fea-82f6-367fd62e8b33.jpg.webp?ect=4g,Rp3.522.700,5,Hapemall.id
"Xiaomi Redmi Note 10 5G 8/128 RAM 8GB ROM 128GB GARANSI RESMI - Pink (""HABIS"")","Selamat datang di toko online kami..
""iklan tayang = stok ready""
Stock di toko kami selalu real stock..
jadi bisa langsung checkout sesuai varian yang tersedia..

jika ada pertanyaan silakan chat..
dan akan kami balas secepat mungkin..

IMEI Resmi Terdaftar di IMEI KEMENPERIN


NETWORK
Technology GSM / HSPA / LTE / 5G
2G bands GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2
3G bands HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100
4G bands 1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 28, 32, 38, 40, 41, 66
5G bands 1, 3, 7, 8, 20, 28, 38, 40, 41, 66, 77, 78 SA/NSA
Speed HSPA 42.2/5.76 Mbps, LTE-A (CA), 5G

BODY
Dimensions 161.8 x 75.3 x 8.9 mm (6.37 x 2.96 x 0.35 in)
Weight 190 g (6.70 oz)
Build Glass front (Gorilla Glass 3), plastic back, plastic frame
SIM Hybrid Dual SIM (Nano-SIM, dual stand-by)

DISPLAY
Type IPS LCD, 90Hz, 400 nits (typ), 500 nits (HBM)
Size 6.5 inches, 102.0 cm2 (~83.7% screen-to-body ratio)
Resolution 1080 x 2400 pixels, 20:9 ratio (~405 ppi density)
Protection Corning Gorilla Glass 3

PLATFORM
OS Android 11, MIUI 12
Chipset MediaTek MT6833 Dimensity 700 (7 nm)
CPU Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)
GPU Mali-G57 MC2

MEMORY
Card slot microSDXC (uses shared SIM slot)
Internal 128GB 8GB RAM
USF 2.2

MAIN CAMERA
Triple 48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
Features Dual-LED dual-tone flash, HDR, panorama
Video 1080p@30fps
SELFIE CAMERA
Single 8 MP, f/2.0, (wide)
Video 1080p@30fps

SOUND
Loudspeaker
3.5mm jack
24-bit/192kHz audio

COMMS
WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth 5.1, A2DP, LE
GPS, with A-GPS, GLONASS, GALILEO, BDS
NFC
Infrared port
Radio FM radio
USB USB Type-C 2.0

FEATURES
Sensors Fingerprint (side-mounted), accelerometer, gyro, proximity, compass
Messaging SMS(threaded view), MMS, Email, Push Email, IM
Browser HTML5

BATTERY
Type Li-Po 5000 mAh, non-removable
Charging Fast charging 18W

",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/30/9369d93f-9530-4549-b769-2bf4b15a0c96.jpg.webp?ect=4g,Rp2.725.000,5,ARM PONSEL
"IPHONE 11 INTERNAL 64 GB/128 GB/256 GB FULLSET - SECOND LIKE NEW - 64 gb, Space grey","Selamat datang di Tamistore.Official

ready 64 GB dan 128 GB ya kk

Budayakan MEMBACA sebelum membeli

- Produk dijamin 100% original bekas garansi internasional
- Fungsi normal dan semua fitur tidak ada minus
- Sebelum dikirim sudah melewati proses QC ( Quality Control )
- Kondisi unit mulus 99% ( Like New )
- Battery health 85 - 95% ( dikirim random )
- Lcd dan casing original bawaan pabrik
- Bisa semua SIM operator ( telkomsel , xl , indosat dll )
- Icloud aman bebas reset dan update
- Garansi mesin 1 minggu
- Imei mesin dan dus sama 100%
- Kelengkapan accesories fullset OEM ( dus , charger , kabel usb , headset )
- Accesories tidak bergaransi


Ketentuan garansi
- Ongkir returan pp ditanggung full oleh pembeli
- Garansi tidak berlaku apabila kesalahan pemakaian seperti :
1. masuk air atau cairan
2. segel hilang/rusak
3. bekas bongkar
4. unit jatuh / lecet / cacat
5. human error ( kesalahan pengguna )

HAPPY SHOPPING :)",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/26/633bef55-c528-4fa4-9daf-619e173d279a.jpg.webp?ect=4g,Rp5.350.000,4.9,tami_cell
Xiaomi Redmi 9A 3/32 GB Garansi Resmi - Abu-abu,"Ready Stock April 2022

Kartu Perdana :
https://www.tokopedia.com/gudang-hp/kartu-perdana-smartfren-bonus-spesial-bonus-kuota-360gb-selama-2-tahun

SIM Dual SIM (Nano-SIM, dual stand-by)
Size 6.53 inches, 102.9 cm2 (~81.1% screen-to-body ratio)
PLATFORM OS Android 10, MIUI 12
Chipset MediaTek Helio G25 (12 nm)
CPU Octa-core 2.0 GHz Cortex-A53
GPU PowerVR GE8320
Internal 32GB 3GB RAM
MAIN CAMERA Single 13 MP, f/2.2, 28mm (wide), PDAF
SELFIE CAMERA Single 5 MP, f/2.2, (wide), 1.12µm
BATTERY Li-Po 5000 mAh, non-removable

Cek Produk Lainnya :

►Ubah TV Anda menjadi Smart TV, sambungkan Smartphone ke layar TV dan hiburan melengkapi rumah Anda.Pilih produk dari Taiwan PX MHA-130 : https://www.tokopedia.com/gudang-hp/kabel-hdmi-ke-type-c-usb-micro-lightning-converter-3in1-2m-px-mha-130
",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/22/a809e810-f64a-48b3-b820-f394406eb28b.jpg.webp?ect=4g,Rp1.364.000,5,Gudang-HP
